# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
121;Art des Delikts;Art des Delikts;ZIR;V1.12;20210415

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
121_165;Ausspähen von Daten;0;1;0;NULL;§ 202a StGB;;;;
121_166;Verletzung von Privatgeheimnissen;0;1;0;NULL;§ 203 StGB;;;;
121_167;Verwertung fremder Geheimnisse;0;1;0;NULL;§ 204 StGB;;;;
121_168;Mord;0;1;0;NULL;§ 211 StGB;;;;
121_17;verfassungsfeindliche Verunglimpfung von Verfassungsorganen;0;1;0;NULL;§ 90b StGB;;;;
121_172;Totschlag;0;1;0;NULL;§ 212 StGB;;;;
121_173;minder schwerer Fall des Totschlags;0;1;0;NULL;§ 213 StGB;;;;
121_174;Tötung auf Verlangen;0;1;0;NULL;§ 216 StGB;;;;
121_176;Schwangerschaftsabbruch;0;1;0;NULL;§ 218 StGB;;;;
121_179;ärztliche Pflichtverletzung bei einem Schwangerschaftsabbruch;0;1;0;NULL;§ 218c StGB;;;;
121_18;Landesverrat;0;1;0;NULL;§ 94 StGB;;;;
121_185;Aussetzung;0;1;0;NULL;§ 221 StGB;;;;
121_187;fahrlässige Tötung;0;1;0;NULL;§ 222 StGB;;;;
121_188;Körperverletzung;0;1;0;NULL;§ 223 StGB;;;;
121_199;Menschenraub;0;1;0;NULL;§ 234 StGB;;;;
121_2;Vorbereitung eines Angriffskrieges (bis 31.12.2016);0;1;0;NULL;§ 80 StGB;;;2016-12-31;
121_200;Verschleppung;0;1;0;NULL;§ 234a StGB;;;;
121_202;Entführung mit Willen der Entführten (bis 01.04.1998);0;1;0;NULL;§ 236 StGB;;;1998-04-01;
121_204;Freiheitsberaubung;0;1;0;NULL;§ 239 StGB;;;;
121_206;erpresserischer Menschenraub;0;1;0;NULL;§ 239a StGB;;;;
121_208;Geiselnahme;0;1;0;NULL;§ 239b StGB;;;;
121_210;Nötigung;0;1;0;NULL;§ 240 StGB;;;;
121_212;Bedrohung;0;1;0;NULL;§ 241 StGB;;;;
121_213;politische Verdächtigung;0;1;0;NULL;§ 241a StGB;;;;
121_214;Diebstahl;0;1;0;NULL;§ 242 StGB;;;;
121_219;besonders schwerer Fall des Diebstahls;0;1;0;NULL;§ 243 StGB;;;;
121_226;'Diebstahl mit Waffen; Bandendiebstahl; Wohnungseinbruchdiebstahl';0;1;0;NULL;§ 244 StGB;;;;
121_23;Offenbaren von Staatsgeheimnissen;0;1;0;NULL;§ 95 StGB;;;;
121_232;schwerer Bandendiebstahl;0;1;0;NULL;§ 244a StGB;;;;
121_233;Unterschlagung;0;1;0;NULL;§ 246 StGB;;;;
121_238;unbefugter Gebrauch eines Fahrzeugs;0;1;0;NULL;§ 248b StGB;;;;
121_239;Entziehung elektrischer Energie;0;1;0;NULL;§ 248c StGB;;;;
121_24;'landesverräterische Ausspähung; Auskundschaften von Staatsgeheimnissen';0;1;0;NULL;§ 96 StGB;;;;
121_240;Raub;0;1;0;NULL;§ 249 StGB;;;;
121_242;schwerer Raub;0;1;0;NULL;§ 250 StGB;;;;
121_244;Raub mit Todesfolge;0;1;0;NULL;§ 251 StGB;;;;
121_248;räuberischer Diebstahl;0;1;0;NULL;§ 252 StGB;;;;
121_253;Erpressung;0;1;0;NULL;§ 253 StGB;;;;
121_255;räuberische Erpressung;0;1;0;NULL;§ 255 StGB;;;;
121_258;Begünstigung;0;1;0;NULL;§ 257 StGB;;;;
121_259;Strafvereitelung;0;1;0;NULL;§ 258 StGB;;;;
121_26;Preisgabe von Staatsgeheimnissen;0;1;0;NULL;§ 97 StGB;;;;
121_260;Strafvereitelung im Amt;0;1;0;NULL;§ 258a StGB;;;;
121_261;Hehlerei;0;1;0;NULL;§ 259 StGB;;;;
121_262;'gewerbsmäßige Hehlerei; Bandenhehlerei';0;1;0;NULL;§ 260 StGB;;;;
121_264;gewerbsmäßige Bandenhehlerei;0;1;0;NULL;§ 260a StGB;;;;
121_266;'Geldwäsche; Verschleierung unrechtmäßig erlangter Vermögenswerte';0;1;0;NULL;§ 261 StGB;;;;
121_267;Betrug;0;1;0;NULL;§ 263 StGB;;;;
121_27;Verrat illegaler Geheimnisse;0;1;0;NULL;§ 97a StGB;;;;
121_271;Computerbetrug;0;1;0;NULL;§ 263a StGB;;;;
121_272;Subventionsbetrug;0;1;0;NULL;§ 264 StGB;;;;
121_273;Kapitalanlagebetrug;0;1;0;NULL;§ 264a StGB;;;;
121_275;Erschleichen von Leistungen;0;1;0;NULL;§ 265a StGB;;;;
121_278;Kreditbetrug;0;1;0;NULL;§ 265b StGB;;;;
121_279;Untreue;0;1;0;NULL;§ 266 StGB;;;;
121_280;Vorenthalten und Veruntreuen von Arbeitsentgelt;0;1;0;NULL;§ 266a StGB;;;;
121_281;Urkundenfälschung;0;1;0;NULL;§ 267 StGB;;;;
121_288;Fälschung technischer Aufzeichnungen;0;1;0;NULL;§ 268 StGB;;;;
121_289;Fälschung beweiserheblicher Daten;0;1;0;NULL;§ 269 StGB;;;;
121_29;landesverräterische Agententätigkeit;0;1;0;NULL;§ 98 StGB;;;;
121_291;mittelbare Falschbeurkundung;0;1;0;NULL;§ 271 StGB;;;;
121_297;'Urkundenunterdrückung; Veränderung einer Grenzbezeichnung';0;1;0;NULL;§ 274 StGB;;;;
121_299;Vorbereitung der Fälschung von amtlichen Ausweisen;0;1;0;NULL;§ 275 StGB;;;;
121_3;Aufstacheln zum Angriffskrieg (bis 31.12.2016);0;1;0;NULL;§ 80a StGB;;;2016-12-31;
121_300;Verschaffen von falschen amtlichen Ausweisen;0;1;0;NULL;§ 276 StGB;;;;
121_301;Fälschung von Gesundheitszeugnissen;0;1;0;NULL;§ 277 StGB;;;;
121_302;Ausstellen unrichtiger Gesundheitszeugnisse;0;1;0;NULL;§ 278 StGB;;;;
121_303;Gebrauch unrichtiger Gesundheitszeugnisse;0;1;0;NULL;§ 279 StGB;;;;
121_304;Missbrauch von Ausweispapieren;0;1;0;NULL;§ 281 StGB;;;;
121_306;Bankrott;0;1;0;NULL;§ 283 StGB;;;;
121_307;besonders schwerer Fall des Bankrotts;0;1;0;NULL;§ 283a StGB;;;;
121_308;Verletzung der Buchführungspflicht;0;1;0;NULL;§ 283b StGB;;;;
121_309;Gläubigerbegünstigung;0;1;0;NULL;§ 283c StGB;;;;
121_310;Schuldnerbegünstigung;0;1;0;NULL;§ 283d StGB;;;;
121_311;unerlaubte Veranstaltung eines Glücksspiels;0;1;0;NULL;§ 284 StGB;;;;
121_313;Beteiligung am unerlaubten Glücksspiel;0;1;0;NULL;§ 285 StGB;;;;
121_315;unerlaubte Veranstaltung einer Lotterie oder einer Ausspielung;0;1;0;NULL;§ 287 StGB;;;;
121_316;Vereiteln der Zwangsvollstreckung;0;1;0;NULL;§ 288 StGB;;;;
121_317;Pfandkehr;0;1;0;NULL;§ 289 StGB;;;;
121_318;unbefugter Gebrauch von Pfandsachen;0;1;0;NULL;§ 290 StGB;;;;
121_319;Wucher;0;1;0;NULL;§ 291 StGB;;;;
121_323;Jagdwilderei;0;1;0;NULL;§ 292 StGB;;;;
121_324;Fischwilderei;0;1;0;NULL;§ 293 StGB;;;;
121_326;Gefährdung von Schiffen, Kraft- und Luftfahrzeugen durch Bannware;0;1;0;NULL;§ 297 StGB;;;;
121_327;wettbewerbsbeschränkende Absprachen bei Ausschreibungen;0;1;0;NULL;§ 298 StGB;;;;
121_328;Bestechlichkeit und Bestechung im geschäftlichen Verkehr;0;1;0;NULL;§ 299 StGB;;;;
