# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
304;Tatbestandsmerkmal einer Straftat;Tatbestandsmerkmal einer Straftat;ZIR;V1.6;20210415

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
304_332;Verbrauchen von übermäßigen Beträgen durch unwirtschaftliche Ausgaben;0;1;0;NULL;;;;;
304_333;Verbrauchen von übermäßigen Beträgen durch Wette;0;1;0;NULL;;;;;
304_334;Verfälschen;0;1;0;NULL;;;;;
304_335;verfälschte aufenthaltsrechtliche Papiere;0;1;0;NULL;;;;;
304_336;verfälschte Fahrzeugpapiere;0;1;0;NULL;;;;;
304_337;verfälschte Urkunde;0;1;0;NULL;;;;;
304_338;verfälschter amtlicher Ausweis;0;1;0;NULL;;;;;
304_339;Vergewaltigung;0;1;0;NULL;;;;;
304_34;Anbieten;0;1;0;NULL;;;;;
304_340;vergleichbare Handlung vornehmen;0;1;0;NULL;;;;;
304_341;Verheimlichen des Vermögensstandes;0;1;0;NULL;;;;;
304_342;Verschleiern des Vermögensstandes;0;1;0;NULL;;;;;
304_343;Verheimlichen von Handelsbüchern;0;1;0;NULL;;;;;
304_344;Verheimlichen von Vermögenswerten;0;1;0;NULL;;;;;
304_345;Verkaufs- / Verbrauchsgegenstand;0;1;0;NULL;;;;;
304_346;Verletzung der Verwendungsbeschränkungen;0;1;0;NULL;;;;;
304_347;Vermieten von Geschäftsräumen;0;1;0;NULL;;;;;
304_348;Vermieten von Wohnräumen;0;1;0;NULL;;;;;
304_349;Vermitteln;0;1;0;NULL;;;;;
304_35;Angriff auf die Entschlussfreiheit;0;1;0;NULL;;;;;
304_350;Vermitteln einer ausbeuterischen Beschäftigung;0;1;0;NULL;;;;;
304_351;Vermögensvorteil erhalten;0;1;0;NULL;;;;;
304_352;Vermögensvorteil verschaffen für einen Dritten;0;1;0;NULL;;;;;
304_353;Vermögensvorteil verschaffen für sich;0;1;0;NULL;;;;;
304_354;Vermögensvorteil versprechen lassen;0;1;0;NULL;;;;;
304_355;Verpflichteter;0;1;0;NULL;;;;;
304_356;Verringerung des Vermögensstandes;0;1;0;NULL;;;;;
304_357;Verschweigen subventionserheblicher Tatsachen;0;1;0;NULL;;;;;
304_358;Verschweigen von Verschlechterungen wirtschaftlicher Verhältnisse;0;1;0;NULL;;;;;
304_359;Verschwiegenheitsverpflichteter;0;1;0;NULL;;;;;
304_36;Angriff auf Leib / Leben;0;1;0;NULL;;;;;
304_360;Versicherungsbetrug durch Brandstiftung;0;1;0;NULL;;;;;
